Number,Description,File_name,foodPic,ID,Location,Zipcode,Restaurant_Name,Offer_Delivery,Phone,Price,EatStreetAPIKey,Dietary,Type_of_meal,Genre,Class,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12
176,Chicken_Strip_Dinner,Chicken_Strip_Dinner.jpg,Go_Chicken_Go/Chicken_Strip_Dinner.jpg,176,"5101 Troost Ave, Kansas City, MO 64110",64110,Go_Chicken_Go,0,8163616680,$8.83,,,Lunch,American,Meats,fried,chicken,bread,,,,,,,,,
177,Fried_Chicken_15_Piece_Value_Meal,Fried_Chicken_15_Piece_Value_Meal.jpg,Go_Chicken_Go/Fried_Chicken_15_Piece_Value_Meal.jpg,177,"5101 Troost Ave, Kansas City, MO 64110",64110,Go_Chicken_Go,0,8163616680,$26.02,,,Lunch,American,Meats,fried,chicken,,,,,,,,,,
178,Fried_Chicken_2_Piece_Snack,Fried_Chicken_2_Piece_Snack.jpg,Go_Chicken_Go/Fried_Chicken_2_Piece_Snack.jpg,178,"5101 Troost Ave, Kansas City, MO 64110",64110,Go_Chicken_Go,0,8163616680,$4.79,,,Lunch,American,Meats,fried,chicken,,,,,,,,,,
179,Fried_Chicken_9_Piece_Value_Meal,Fried_Chicken_9_Piece_Value_Meal.jpg,Go_Chicken_Go/Fried_Chicken_9_Piece_Value_Meal.jpg,179,"5101 Troost Ave, Kansas City, MO 64110",64110,Go_Chicken_Go,0,8163616680,$15.51,,,Lunch,American,Meats,fried,chicken,,,,,,,,,,
180,Fried_Chicken_9_Piece_Value_Meal,Fried_Chicken_9_Piece_Value_Meal1.jpg,Go_Chicken_Go/Fried_Chicken_9_Piece_Value_Meal1.jpg,180,"5101 Troost Ave, Kansas City, MO 64110",64110,Go_Chicken_Go,0,8163616680,$15.51,,,Lunch,American,Meats,fried,chicken,sauce,bread,,,,,,,,
181,Fried_Chicken_Wings_5_Piece_Dinner,Fried_Chicken_Wings_5_Piece_Dinner.jpg,Go_Chicken_Go/Fried_Chicken_Wings_5_Piece_Dinner.jpg,181,"5101 Troost Ave, Kansas City, MO 64110",64110,Go_Chicken_Go,0,8163616680,$8.93,,,Lunch,American,Meats,fried,chicken,sauce,bread,,,,,,,,
182,Fried_Chicken_Wings_5_Piece_Dinner,Fried_Chicken_Wings_5_Piece_Dinner1.jpg,Go_Chicken_Go/Fried_Chicken_Wings_5_Piece_Dinner1.jpg,182,"5101 Troost Ave, Kansas City, MO 64110",64110,Go_Chicken_Go,0,8163616680,$8.93,,,Lunch,American,Meats,fried,chicken,sauce,bread,,,,,,,,
183,Fried_Chicken_Wings_5_Piece_Pack,Fried_Chicken_Wings_5_Piece_Pack.jpg,Go_Chicken_Go/Fried_Chicken_Wings_5_Piece_Pack.jpg,183,"5101 Troost Ave, Kansas City, MO 64110",64110,Go_Chicken_Go,0,8163616680,$6.15,,,Lunch,American,Meats,fried,chicken,wings,drumsticks,,,,,,,,
184,Half_Order_Chicken_Gizzards,Half_Order_Chicken_Gizzards.jpg,Go_Chicken_Go/Half_Order_Chicken_Gizzards.jpg,184,"5101 Troost Ave, Kansas City, MO 64110",64110,Go_Chicken_Go,0,8163616680,$4.54,,,Lunch,American,Meats,fried,chicken,gizzards,,,,,,,,,
185,Honey Chicken Lunch Special,Honey_Chicken.jpg,Jasmine_Garden/Honey_Chicken.jpg,185,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$6.25,11996894,,Lunch,Chinese,Meats,chicken,sauce,sweet,honey,rice,crab rangoons,fried,,,,,
186,Honey Chicken All Day Combo,Honey_Chicken.jpg,Jasmine_Garden/Honey_Chicken.jpg,186,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$7.95,12019907,,Lunch,Chinese,Meats,chicken,sauce,sweet,honey,rice,crab rangoons,fried,,,,,
187,Mixed Vegetables Lunch Special,Mixed_Vegetables.jpg,Jasmine_Garden/Mixed_Vegetables.jpg,187,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$6.55,12019868,,Lunch,chinese,vegetables,broccoli,peas,carrots,cucumbers,mushrooms,onions,,,,,,
188,Mixed Chinese Vegetables All Day Combo,Mixed_Vegetables.jpg,Jasmine_Garden/Mixed_Vegetables.jpg,188,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$7.95,12019930,,Lunch,Chinese,vegetables,broccoli,peas,carrots,cucumbers,mushrooms,onions,,,,,,
189,Orange Chicken Lunch Special,Orange_Chicken.jpg,Jasmine_Garden/Orange_Chicken.jpg,189,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$6.25,11996890,,Lunch,Chinese,Meats,chicken,sauce,oranges,broccoli,crab rangoons,rice,fried,,,,,
190,Orange Chicken All Day Combo,Orange_Chicken.jpg,Jasmine_Garden/Orange_Chicken.jpg,190,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$7.95,12019903,,Lunch,Chinese,Meats,chicken,sauce,oranges,broccoli,crab rangoons,rice,fried,,,,,
191,Sesame Chicken Lunch Special,Sesame_Chicken.jpg,Jasmine_Garden/Sesame_Chicken.jpg,191,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$6.25,11996889,,Lunch,Chinese,Meats,chicken,sauce,sesame,broccoli,crab rangoons,egg rolls,fried,rice,sesame seeds,,,
192,Sesame Chicken All Day Combo,Sesame_Chicken.jpg,Jasmine_Garden/Sesame_Chicken.jpg,192,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$7.95,12019902,,Lunch,Chinese,Meats,chicken,sauce,sesame,broccoli,crab rangoons,egg rolls,fried,rice,sesame seeds,,,
193,Sweet and Sour Chicken Lunch Special,Sweet_and_Sour_Chicken.jpg,Jasmine_Garden/Sweet_and_Sour_Chicken.jpg,193,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$6.25,11996885,,Lunch,Chinese,Meats,chicken,sauce,sweet and sour,peppers,onions,rice,egg rolls,fried,,,,
194,Sweet and Sour Chicken All Day Combo,Sweet_and_Sour_Chicken.jpg,Jasmine_Garden/Sweet_and_Sour_Chicken.jpg,194,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$7.95,12019898,,Lunch,Chinese,Meats,chicken,sauce,sweet and sour,peppers,onions,rice,egg rolls,fried,,,,
195,Szechuan Chicken,Szechuan_Chicken.jpg,Jasmine_Garden/Szechuan_Chicken.jpg,195,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$8.95,11996387,,Lunch,Chinese,Meats,chicken,sauce,onions,peppers,carrots,Szechuan,rice,,,,,
196,Ahi Poke Tuna Taco,Ahi_Poke_Tuna_Taco.jpg,KC_Taco_Company/Ahi_Poke_Tuna_Taco.jpg,196,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$11.95,,,Lunch,Mexican,Taco,tuna,sesame,soy,ginger,onions,sauce,fish,,,,,
197,Baja Wild Cod Taco,Baja_Wild_Cod_Taco_sub_burrito.jpg,KC_Taco_Company/Baja_Wild_Cod_Taco_sub_burrito.jpg,197,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$8.75,,,Lunch,Mexican,Taco,cod,fish,fried,slaw,avocados,sriracha,aioli,,,,,
198,Baja Wild Cod Taco (sub burrito),Baja_Wild_Cod_Taco.jpg,KC_Taco_Company/Baja_Wild_Cod_Taco.jpg,198,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$8.75,,,Lunch,Mexican,"Taco, Burrito",cod,fish,fried,slaw,avocados,sriracha,aioli,tortilla,,,,
199,Baja Wild Cod Taco,Baja_Wild_Cod_Taco1.jpg,KC_Taco_Company/Baja_Wild_Cod_Taco1.jpg,199,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$8.75,,,Lunch,Mexican,Taco,cod,fish,fried,slaw,avocados,sriracha,aioli,,,,,
200,Basic Chz Quesadilla (add mesquite pork),Basic_Chz_Quesadilla_add_mesquite_pork.jpg,KC_Taco_Company/Basic_Chz_Quesadilla_add_mesquite_pork.jpg,200,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$5.95,,,Lunch,Mexican,Quesadilla,pork,cheese,tortilla,salsa,avocados,,,,,,,
201,Bulgolgi Pork Korean Taco,Bulgolgi_Pork_Korean_Taco1.jpg,KC_Taco_Company/Bulgolgi_Pork_Korean_Taco1.jpg,201,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$8.00,,,Lunch,"Mexican, Korean",Taco,pork,kimchi,slaw,ginger,,,,,,,,
202,Chili Cheese Fries,Chili_Cheese_Fries.jpg,KC_Taco_Company/Chili_Cheese_Fries.jpg,202,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$9.95,,,Lunch,American,Appetizer,fries,fried,chili,nacho cheese,cheese,beef,sour cream,queso,pico de gallo,green onions,chipotle,
203,Chili Chipotile,Chili_Chipotile.jpg,KC_Taco_Company/Chili_Chipotile.jpg,203,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$2.95,,,Lunch,American,"Misc, Soup, Appetizer",beef,chili,chipotle,sour cream,green onions,,,,,,,
204,Guac and Chips,Guac_and_Chips.jpg,KC_Taco_Company/Guac_and_Chips.jpg,204,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$6.95,,,Lunch,Mexican,Appetizer,chips,salty,guacamole,,,,,,,,,
205,Kale and Butternut Salad,Kale_and_Butternut_Salad.jpg,KC_Taco_Company/Kale_and_Butternut_Salad.jpg,205,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$9.95,,,Lunch,American,Salad,kale,squash,quinoa,apples,cranberries,pumpkin seeds,green onions,dressing,vegetables,greens,,
206,Mesquite Pork Taco,Mesquite_Pork_Taco.jpg,KC_Taco_Company/Mesquite_Pork_Taco.jpg,206,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$7.95,,,Lunch ,Mexican,Taco,pork,greens,onions,fresco,,,,,,,,
207,Mojo Chicken Taco,Mojo_Chicken_Taco.jpg,KC_Taco_Company/Mojo_Chicken_Taco.jpg,207,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$7.95,,,Lunch ,Mexican,Taco,chicken,slaw,cheese,,,,,,,,,
208,Queso Blanco and Chips,Queso_Blanco_and_Chips.jpg,KC_Taco_Company/Queso_Blanco_and_Chips.jpg,208,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$6.95,,,Lunch,Mexican,Appetizer,chips,salty,queso,cheese,,,,,,,,
209,Queso Blanco and Chips,Queso_Blanco_and_Chips1.jpg,KC_Taco_Company/Queso_Blanco_and_Chips1.jpg,209,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$6.95,,,Lunch,Mexican,Appetizer,chips,salty,queso,cheese,,,,,,,,
210,Shrooms Portobello Taco,Shrooms_Portobello_Taco.jpg,KC_Taco_Company/Shrooms_Portobello_Taco.jpg,210,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$8.25,,,Lunch ,Mexican,Taco,tempura battered,slaw,avocados,garlic aioli,,,,,,,,
211,Skillet Nachos,Skillet_Nachos.jpg,KC_Taco_Company/Skillet_Nachos.jpg,211,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$7.95,,,Lunch,Mexican,Appetizer,chips,queso,salsa,sour cream,pork,greens,,,,,,
212,Smoked Eggrolls,Smoked_Eggrolls.jpg,KC_Taco_Company/Smoked_Eggrolls.jpg,212,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$5.95,,,Lunch,Chinese,Appetizer,egg rolls,fried,black beans,pork,cheese,pico de gallo,sriracha,aioli,,,,
213,Street Corn,Street_Corn.jpg,KC_Taco_Company/Street_Corn.jpg,213,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$3.50,,,Lunch,Mexican,Appetizer,corn,corn on the cob,lime,cheese,chili,,,,,,,
214,Street Corn,Street_Corn1.jpg,KC_Taco_Company/Street_Corn1.jpg,214,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$3.50,,,Lunch,Mexican,Appetizer,corn,corn on the cob,lime,cheese,chili,,,,,,,
215,Thai-Chili Shrimp Taco,Thai_Chili_Shrimp_Taco.jpg,KC_Taco_Company/Thai_Chili_Shrimp_Taco.jpg,215,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$8.75,,,Lunch ,Mexican,Taco,shrimp,fried,slaw,cheese,thai-chili,sauce,,,,,,
216,Thai-Chili Shrimp Taco,Thai_Chili_Shrimp_Taco1.jpg,KC_Taco_Company/Thai_Chili_Shrimp_Taco1.jpg,216,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$8.75,,,Lunch ,Mexican,Taco,shrimp,fried,slaw,cheese,thai-chili,sauce,,,,,,
217,The Gambler Burrito,The_Gambler_Burrito.jpg,KC_Taco_Company/The_Gambler_Burrito.jpg,217,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$9.95,,,Lunch,Mexican,Burrito,rice,tortilla,chorizo,cheese,bacon,pinto beans,spicy,avocado,,,,
218,Tres Cerdos Quesadilla,Tres_Cerdos_Quesadilla.jpg,KC_Taco_Company/Tres_Cerdos_Quesadilla.jpg,218,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$9.95,,,Lunch,Mexican,Quesadilla,tortilla,cheese,pork,chorizo,bacon,sriracha,aioli,avocado,pico de gallo,,,
219,Adrak Ke Panje,Adrak_Ke_Panje.jpg,Kulture_Kurry/Adrak_Ke_Panje.jpg,219,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$20.00,9563726,,Lunch,Indian,Meats,lamb,ginger,parsley,,,,,,,,,
220,Chicken Dhaba,Chicken_Dhaba.jpg,Kulture_Kurry/Chicken_Dhaba.jpg,220,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$14.00,9563753,,Lunch,Indian,"rice dish, meats",chicken,rice,tomatoes,garlic,sauce,parsley,spicy,,,,,
221,Chicken Dhaba,Chicken_Dhaba2.jpg,Kulture_Kurry/Chicken_Dhaba2.jpg,221,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$14.00,9563753,,Lunch,Indian,"rice dish, meats",chicken,rice,tomatoes,garlic,sauce,parsley,spicy,,,,,
222,Chicken Kali Mirch,Chicken_Kali_Mirch.jpg,Kulture_Kurry/Chicken_Kali_Mirch.jpg,222,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$14.00,9563754,,Lunch,Indian,"rice dish, meats",chicken,rice,naan,bread,yogurt,sauce,peppercorns,,,,,
223,Chicken Tikka Kulcha,Chicken_Tikka_Kulcha.jpg,Kulture_Kurry/Chicken_Tikka_Kulcha.jpg,223,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$5.00,9563711,,Lunch,Indian,"Bread, Appetizer",chicken,bread,flatbread,naan,tikka,,,,,,,
224,Chicken Vindaloo,Chicken_Vindaloo.jpg,Kulture_Kurry/Chicken_Vindaloo.jpg,224,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$12.00,9563752,,Lunch,Indian,"Misc, Soup",chicken,soup,spicy,potatoes,,,,,,,,
225,Garlic Naan,Garlic_Naan.jpg,Kulture_Kurry/Garlic_Naan.jpg,225,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$3.00,9563705,,Lunch,Indian,"Appetizer, bread",bread,naan,flatbread,garlic,,,,,,,,
226,Jhinga LaLa Chu Chu,Jhinga_LaLa_Chu_Chu.jpg,Kulture_Kurry/Jhinga_LaLa_Chu_Chu.jpg,226,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$18.00,9563734,,Lunch,Indian,Meats,chicken,tikka,shrimp,spicy,peppers,onions,sauce,,,,,
227,Kansas Krackle,Kansas_Krackle.jpg,Kulture_Kurry/Kansas_Krackle.jpg,227,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$16.00,9563720,,Lunch,Indian,Meats,chicken,spicy,mint,coriander,,,,,,,,
228,Kulfi,Kulfi.jpg,Kulture_Kurry/Kulfi.jpg,228,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$3.50,9563820,,Dessert,"Indian, Dessert",Dessert,ice cream,dairy,frozen,oranges,,,,,,,,
229,Malai Kofta,Malai_Kofta.jpg,Kulture_Kurry/Malai_Kofta.jpg,229,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$16.00,9563760,,Lunch,Indian,"Misc, soup",cottage cheese,vegetables,cream,sauce,,,,,,,,
230,Naan,Naan.jpg,Kulture_Kurry/Naan.jpg,230,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$2.00,9563704,,Lunch,Indian,"Appetizer, bread",bread,naan,flatbread,,,,,,,,,
231,Paneer Pekingwala,Paneer_Pekingwala.jpg,Kulture_Kurry/Paneer_Pekingwala.jpg,231,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$16.00,9563703,,Lunch,Indian,"Appetizer, meats",chicken,onions,green onions,spicy,sauce,,,,,,,
232,Railway Goat Kurry,Railway_Goat_Curry.jpg,Kulture_Kurry/Railway_Goat_Curry.jpg,232,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$15.00,9563749,,Lunch,Indian,Curry,goat ,curry,onions,sauce,,,,,,,,
233,Tandoori Chicken Lettuce Wrap,Tandoori_Chicken_Lettuce_Wrap.jpg,Kulture_Kurry/Tandoori_Chicken_Lettuce_Wrap.jpg,233,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$10.00,9563698,,Lunch,Indian,Appetizer,lettuce,lemons,chicken,yogurt,sauce,onions,peppers,spicy,,,,
234,Tandoori Chicken Lettuce Wrap,Tandoori_Chicken_Lettuce_Wrap1.jpg,Kulture_Kurry/Tandoori_Chicken_Lettuce_Wrap1.jpg,234,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$10.00,9563698,,Lunch,Indian,Appetizer,lettuce,lemons,chicken,yogurt,sauce,onions,peppers,spicy,,,,
235,Tomato soup,Tomato_soup.jpg,Kulture_Kurry/Tomato_soup.jpg,235,"9940 College Blvd Overland Park KS, 66210",66210,Kulture_Kurry,1,9133399511,$5.00,9563713,,Lunch,Indian,"Soup, Appetizer",tomatoes,soup,basil,,,,,,,,,
236,2-Tone Knot,2_Tone_Knot.jpg,LaMar_s_Donuts/2_Tone_Knot.jpg,236,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$2.49,9858718,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,glazed,chocolate,,,,,,,,
237,Apple Fritter,Apple_Fritter.jpg,LaMar_s_Donuts/Apple_Fritter.jpg,237,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$2.89,9858726,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,apples,glazed,,,,,,,,
238,Bavarian Creme Filled LaMar Bar,Bavarian_Creme_Filled_LaMar_Bar.jpg,LaMar_s_Donuts/Bavarian_Creme_Filled_LaMar_Bar.jpg,238,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$2.69,9858719,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,bavarian cream,chocolate,icing,glazed,,,,,,
239,Cherry Iced Cake Donut,Cherry_Iced_Cake_Donut.jpg,LaMar_s_Donuts/Cherry_Iced_Cake_Donut.jpg,239,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9897881,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,cherries,icing,,,,,,,,
240,Chocolate Iced Cake Donut (sprinkes),chocolate_iced_cake_donut_add_sprinkles.jpg,LaMar_s_Donuts/chocolate_iced_cake_donut_add_sprinkles.jpg,240,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9897906,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,chocolate ,iced ,,,,,,,,
241,Donut Holes,Donut_Holes.jpg,LaMar_s_Donuts/Donut_Holes.jpg,241,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$0.49,11994454,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,holes,glazed,,,,,,,,
242,German Chocolate Knot,German_Chocolate_Knot.jpg,LaMar_s_Donuts/German_Chocolate_Knot.jpg,242,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$2.89,11994451,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,chocolate,nuts,pecans,icing,,,,,,
243,Glazed Cinnamon Twist,Glazed_Cinnamon_Twist.jpg,LaMar_s_Donuts/Glazed_Cinnamon_Twist.jpg,243,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$2.89,9858725,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,glazed,cinnamon,,,,,,,,
244,Maple Iced Cake Donut,Maple_Iced_Cake_Donut.jpg,LaMar_s_Donuts/Maple_Iced_Cake_Donut.jpg,244,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9858701,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,maple,icing,,,,,,,,
245,Maple Iced Cake Donut,Maple_Iced_Cake_Donut1.jpg,LaMar_s_Donuts/Maple_Iced_Cake_Donut1.jpg,245,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9858701,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,maple,icing,,,,,,,,
246,Maple Iced Cake Donut,Maple_Iced_Cake_Donut2.jpg,LaMar_s_Donuts/Maple_Iced_Cake_Donut2.jpg,246,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9858701,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,maple,icing,sprinkles,,,,,,,
247,Old Fashioned Sour Cream Cake Donut,Old_Fashioned_Sour_Cream_Cake_Donut.jpg,LaMar_s_Donuts/Old_Fashioned_Sour_Cream_Cake_Donut.jpg,247,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9858702,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,chocolate,powdered sugar,,,,,,,,
248,Plain Cinnamon Roll,Plain_Cinnamon_Roll.jpg,LaMar_s_Donuts/Plain_Cinnamon_Roll.jpg,248,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$2.89,9858727,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,cinnamon,rolls,glazed,,,,,,,
249,Raspberry Filled Bizmark,Raspberry_Filled_Bizmark.jpg,LaMar_s_Donuts/Raspberry_Filled_Bizmark.jpg,249,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$2.69,9858716,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,raspberries,jelly,powdered sugar,,,,,,,
250,Ray's Chocolate Glazed Donut,Ray_s_Chocolate_Glazed_Donut.jpg,LaMar_s_Donuts/Ray_s_Chocolate_Glazed_Donut.jpg,250,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9897903,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,chocolate,glazed,,,,,,,,
251,Ray's Chocolate Iced Original Donut,Ray_s_Chocolate_Iced_Original_Donut.jpg,LaMar_s_Donuts/Ray_s_Chocolate_Iced_Original_Donut.jpg,251,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9897902,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,chocolate,icing,,,,,,,,
252,Ray's Chocolate Iced Original Donut,Ray_s_Chocolate_Iced_Original_Donut1.jpg,LaMar_s_Donuts/Ray_s_Chocolate_Iced_Original_Donut1.jpg,252,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9897902,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,chocolate,icing,chocolate chips,sprinkles,nuts,peanuts,,,,
253,Ray's Double Chocolate Donut,Ray_s_Double_Chocolate_Donut.jpg,LaMar_s_Donuts/Ray_s_Double_Chocolate_Donut.jpg,253,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,9897904,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,chocolate,icing,glazed,,,,,,,
254,Ray's Granulated Sugar Raised Donut,Ray_s_Granulated_Sugar_Raised_Donut.jpg,LaMar_s_Donuts/Ray_s_Granulated_Sugar_Raised_Donut.jpg,254,"12520 Quivira Rd, Overland Park, KS 66213",66213,LaMar_s_Donuts,1,9134024426,$1.29,11994593,,"Breakfast, dessert","Breakfast, dessert","Breakfast, dessert, bakery",sweet,donuts,glazed,,,,,,,,,
255,Belgian_Waffle,Belgian_Waffle.jpg,Le_Peep/Belgian_Waffle.jpg,255,"7218 College Blvd. Overland Park KS, 66210",66210,Le_Peep,1,9136619441,$5.99,11082087,,Breakfast,breakfast,breakfast,waffles,belgian,powdered sugar,sweet,strawberries,sauce,butter,,,,,
256,Belgian_Waffle,Belgian_Waffle1.jpg,Le_Peep/Belgian_Waffle1.jpg,256,"7218 College Blvd. Overland Park KS, 66210",66210,Le_Peep,1,9136619441,$5.99,11082087,,Breakfast,breakfast,breakfast,waffles,belgian,powdered sugar,sweet,strawberries,bananas,ice cream,frozen,cinnamon,apples,,
257,Breakfast_Banana_Split,Breakfast_Banana_Split.jpg,Le_Peep/Breakfast_Banana_Split.jpg,257,"7218 College Blvd. Overland Park KS, 66210",66210,Le_Peep,1,9136619441,$5.99,11082073,,"breakfast, dessert","breakfast, dessert","breakfast, dessert",bananas,strawberries,whipped cream,granola,,,,,,,,
258,Breakfast_Burrito,Breakfast_Burrito.jpg,Le_Peep/Breakfast_Burrito.jpg,258,"7218 College Blvd. Overland Park KS, 66210",66210,Le_Peep,1,9136619441,$10.39,11082104,Meat,breakfast,breakfast,"breakfast, burrito",tortilla,eggs,onions,green chiles,refried beans,potatoes,pork,chili,cheese,tomatoes,sour cream,green onions
